temperature_supply_K,temperature_return_K
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9081428571429
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9081428571429
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.90835714285714
273.35714285714283,273.9082857142857
273.35714285714283,273.90835714285714
273.35714285714283,273.90835714285714
273.35714285714283,273.9082857142857
273.35714285714283,273.9082857142857
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9081428571429
273.35714285714283,273.9082142857143
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9081428571429
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
273.35714285714283,273.9082142857143
